sentence_id,chunk_id,pos,text
8429,421,9,"don miguel had stressed how intelligent the boy was , devouring every book he could get his hands on ."
8430,421,10,that could be a powerful combination of character traits .
8431,421,11,emilio would steer him in a direction where he had an outlet for his obvious simmering anger .
8432,421,12,the don didnt have time to raise him and teach him what hed need to know .
8433,421,13,"every day brought more and more threats to the dons survival ; the truth was , he would be in hiding much of the time , directing his affairs from a safe distance ."
8434,421,14,"don miguel was now a major player in the mexican trafficking scheme , but with the spoils came the risks ."
8435,421,15,there was a constant and never-ending supply of enemies who would cut his throat for the slightest advantage .
8436,421,16,the danger was very real and immediate .
8437,421,17,"so he would leave his beloved estancia , his horses , and become a general in the ongoing war , coming home only for brief visits when he deemed it to be safe ."
8438,421,18,"it was an unforgiving existence that could end at any moment , but it was the life hed chosen , and now he ran things in much of northern sinaloa he was becoming a fabulously wealthy man , even by cartel standards ."
8439,421,19,"in the dons business , there was no retiring , no quitting to pursue other interests ."
8440,422,0,the trade operated according to the law of the jungle : you kept killing until something killed you .
8441,422,1,"if you were the meanest and smartest predator , perhaps youd have a long life ."
8442,422,2,"so far , don miguel had proved to be up to every challenge ."
8443,422,3,"that could change in a blink , but emilio didnt think so ."
8444,422,4,"he was one in a million ; easily a genius , as well as utterly ruthless and clinically calculating ."
8445,422,5,"that combination of traits was rare , especially in a business that boasted more testosterone than a boxing club ."
8446,422,6,but the don was also looking to the future .
8447,422,7,"he realized that the boy would always be a target , no matter what pursuit he chose as an adult ."
8448,422,8,which meant that he needed to be equipped with skills that would enable him to survive in a world filled with enemies .
8449,422,9,"even if he didnt become a predator himself , he would need to learn the lessons that would keep him from showing his soft underbelly to those that would cheerfully rip out his entrails ."
8450,422,10,emilio was the boys best shot at survival .
8451,422,11,"he would teach him the lessons he would need to learn well in order to stay alive , and hopefully to flourish ."
8452,422,12,"chapter 3 sixteen years ago , sinaloa , mexico the boy had grown considerably over the thousand days since emilio had taken over his care , and had mastered all of the tasks hed been assigned ."
8453,422,13,"he was remarkably self-possessed , excelled in his studies , and had worked diligently on his exercises ."
8454,422,14,"emilio had transitioned him from hay to a real workout , in order to keep up with his rapidly developing physique ."
8455,422,15,"his upper body was sculpted by a series of isometric exercises , culminating in chin-ups and push-ups ; his lower body was conditioned with increasingly longer runs ."
8456,422,16,"even as he approached his fourteenth birthday , he could easily be mistaken for two years older and his gait had taken on the measured confidence of an athlete ."
8457,422,17,don miguel had occasionally stopped by and each time hed been surprised by the boys development .
8458,422,18,"gone for six months at a time , it seemed that with each visit , the boy was a few inches taller and sporting a few more pounds of muscle ."
8459,422,19,"don miguel was pleased with the metamorphosis and indicated his satisfaction with generous increases in the boys allowance , as well as in emilios remuneration ."
8460,423,0,the boy was now easily half of emilios workload because the number of skills to be learned increased with his age .
8461,423,1,"he was already an accomplished horseback rider and swimmer , and had shown considerable aptitude for archery ."
